,date,destination,note,origin,price,url
382,2017-09-15,Acapulco,,CDMX,1161.0,http://www.vuelax.com/2017/09/15/cdmx-a-acapulco-1161/
383,2017-09-15,Guadalajara y viceversa,,CDMX,1022.0,http://www.vuelax.com/2017/09/15/cdmx-a-guadalajara-y-viceversa-1022/
384,2017-09-15,Puerto Escondido,,CDMX,1012.0,http://www.vuelax.com/2017/09/15/cdmx-a-puerto-escondido-1012-opcion-de-hostal-desde-120-la-noche-habitaciones-privadas-desde-280/
385,2017-09-15,Manzanillo,,CDMX,1747.0,http://www.vuelax.com/2017/09/15/cdmx-a-manzanillo-1747/
386,2017-09-15,Puerto Vallarta,,CDMX y GDL,1087.0,http://www.vuelax.com/2017/09/15/cdmx-y-gdl-a-puerto-vallarta-1087/
387,2017-09-15,Tuxtla Gutiérrez o viceversa,,"CDMX, Cancún, Mérida o Oaxaca",1057.0,http://www.vuelax.com/2017/09/15/cdmx-cancun-merida-o-oaxaca-a-tuxtla-gutierrez-o-viceversa-1057-opcion-de-hostal-desde-150-pesos-la-noche-con-desayuno-incluido-habitaciones-privadas-desde-280-pesos/
388,2017-09-15,"La Habana, Cuba",,CDMX y 23 ciudades más,4814.0,http://www.vuelax.com/2017/09/15/cdmx-y-23-ciudades-mas-a-la-habana-cuba-4403-opcion-de-hostal-desde-188-pesos-la-noche/
389,2017-09-14,Cancún,,"Hotel. CDMX, MTY, GDL, TIJ, León, VER,",3408.0,http://www.vuelax.com/2017/09/14/mix-vuelos-hotel-cdmx-mty-gdl-tij-leon-ver-a-cancun-3408/
390,2017-09-14,Mérida y viceversa,,MTY,1448.0,http://www.vuelax.com/2017/09/14/mty-a-merida-yucatan-1448/
391,2017-09-14,Jamaica,,CUN,6629.0,http://www.vuelax.com/2017/09/14/cun-a-jamaica-6629/
392,2017-09-14,Roma,,LA,7726.0,http://www.vuelax.com/2017/09/14/la-a-roma-7285/
393,2017-09-14,"La Habana, Cuba",,CUN,3118.0,http://www.vuelax.com/2017/09/14/cun-a-la-habana-cuba-3118-opcion-de-hostal-desde-187-pesos-la-noche/
394,2017-09-13,Los Cabos,,GDL,1279.0,http://www.vuelax.com/2017/09/13/gdl-a-los-cabos-1279/
395,2017-09-13,Toronto,,CUN,4444.0,http://www.vuelax.com/2017/09/13/cun-a-toronto-4444/
396,2017-09-13,Punta Cana,,CUN,4339.0,http://www.vuelax.com/2017/09/13/cun-a-punta-cana-4339/
397,2017-09-12,NYC,,CDMX,3797.0,http://www.vuelax.com/2017/09/12/cdmx-a-nyc-3797-disponible-en-navidad-ano-nuevo-y-semana-santa/
398,2017-09-12,Manchester,,Cancún,8883.0,http://www.vuelax.com/2017/09/12/cancun-a-manchester-8883/
399,2017-09-12,"Tuxtla Gutiérrez, Chiapas",,GDL,1242.0,http://www.vuelax.com/2017/09/12/gdl-a-tuxtla-gutierrez-chiapas-1242/
400,2017-09-12,"Houston, Texas",,"CDMX, MTY, GDL y CUN",3465.0,http://www.vuelax.com/2017/09/12/cdmx-mty-gdl-y-cun-a-houston-texas-3465/
401,2017-09-12,"Seúl, Corea",,CDMX y 23 ciudades más,15677.0,http://www.vuelax.com/2017/09/12/desde-todo-mexico-cdmx-y-23-ciudades-mas-a-seul-corea-15677-opcion-de-hostal-desde-278-pesos-con-desayuno-incluido/
402,2017-09-11,Isla San Andrés,,CDMX,3026.0,http://www.vuelax.com/2017/09/11/cdmx-a-isla-san-andres-3026/
403,2017-09-11,Las Vegas,,"Hotel. CDMX, MTY y GDL",4518.0,http://www.vuelax.com/2017/09/11/mix-vuelo-hotel-cdmx-mty-y-gdl-a-las-vegas-4518/
404,2017-09-11,Ixtapa Zihuatanejo,,CDMX,1497.0,http://www.vuelax.com/2017/09/11/cdmx-a-ixtapa-zihuatanejo-1497/
405,2017-09-11,Santa Marta,,CDMX,2863.0,http://www.vuelax.com/2017/09/11/cdmx-a-santa-marta-2863/
406,2017-09-11,Islandia,,Montreal,11655.0,http://www.vuelax.com/2017/09/11/cdmx-y-23-ciudades-mas-a-montreal-montreal-a-islandia-11655/
407,2017-09-10,Tokyo,,CDMX,14785.0,http://www.vuelax.com/2017/09/10/cdmx-a-tokyo-14785/
408,2017-09-10,St. Maarten,,MTY,6017.0,http://www.vuelax.com/2017/09/10/mty-a-st-maarten-6017/
409,2017-09-09,Cuzco,,CDMX,4792.0,http://www.vuelax.com/2017/09/09/cdmx-a-cuzco-4792/
410,2017-09-09,China,,CDMX,9548.0,http://www.vuelax.com/2017/09/09/cdmx-a-china-9548/
411,2017-09-08,Miami,,CUN,2569.0,http://www.vuelax.com/2017/09/08/cun-a-miami-2569/
412,2017-09-07,"San Juan, Puerto Rico",,CDMX,5218.0,http://www.vuelax.com/2017/09/07/cdmx-a-san-juan-puerto-rico-5218/
413,2017-09-07,Reikiavik,,Montreal,5867.0,http://www.vuelax.com/2017/09/07/montreal-a-reikiavik-5867/
414,2017-09-07,Islas Galápagos,,CDMX,5588.0,http://www.vuelax.com/2017/09/07/cdmx-a-islas-galapagos-5588/
415,2017-09-06,"Barranquilla, Colombia",,CDMX,3671.0,http://www.vuelax.com/2017/09/06/cdmx-a-barranquilla-colombia-3671/
416,2017-09-06,"Osaka, Japón",,CDMX y GDL,10916.0,http://www.vuelax.com/2017/09/06/cdmx-y-gdl-a-osaka-japon-10916/
417,2017-09-06,Madrid,,"9 días, 6 noches de hotel. CDMX",15807.0,http://www.vuelax.com/2017/09/06/mix-vuelos-9-dias-6-noches-de-hotel-cdmx-a-madrid-15807/
418,2017-09-05,Bélgica,,CUN,8530.0,http://www.vuelax.com/2017/09/05/cun-a-belgica-8530/
419,2017-09-05,Londres,,"CDMX, GDL, MTY, CUN y más",12097.0,http://www.vuelax.com/2017/09/05/cdmx-gdl-mty-cun-y-mas-a-londres-12097/
420,2017-09-05,Honolulú,,Mérida,7761.0,http://www.vuelax.com/2017/09/05/merida-a-honolulu-7761/
421,2017-09-05,Cancún,,"4 días, 3 noches de hotel. CDMX, GDL, MTY, SLP, León, QRO y VER",3348.0,http://www.vuelax.com/2017/09/05/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-y-mty-a-cancun-3557/
422,2017-09-05,"Montreal, Canadá",,CDMX y 23 ciudades más,5700.0,http://www.vuelax.com/2017/09/05/cdmx-y-23-ciudades-mas-a-montreal-canada-5700/
423,2017-09-04,Cancún,,CDMX,1692.0,http://www.vuelax.com/2017/09/04/cdmx-a-cancun-1692/
424,2017-09-04,La Paz,,GDL,1093.0,http://www.vuelax.com/2017/09/04/gdl-a-la-paz-1114/
425,2017-09-03,Isla San Andrés,,CDMX,3041.0,http://www.vuelax.com/2017/09/03/cdmx-a-isla-san-andres-3041/
426,2017-09-03,Santa Marta,,CDMX,3544.0,http://www.vuelax.com/2017/09/03/cdmx-a-santa-marta-3544/
427,2017-09-03,Brasil,,CDMX,6535.0,http://www.vuelax.com/2017/09/03/cdmx-a-brasil-6535/
428,2017-09-02,Manchester,,CUN,8771.0,http://www.vuelax.com/2017/09/02/cun-a-manchester-8771/
429,2017-09-02,Bucaramanga,,CDMX,3145.0,http://www.vuelax.com/2017/09/02/cdmx-a-bucaramanga-3145/
430,2017-09-02,Los Angeles,,CDMX y GDL,3636.0,http://www.vuelax.com/2017/09/02/cdmx-y-gdl-a-los-angeles-3636/
431,2017-09-02,Chetumal,,CDMX,1477.0,http://www.vuelax.com/2017/09/02/cdmx-a-chetumal-1477-2/
432,2017-09-01,París,,CDMX y 23 ciudades más,10443.0,http://www.vuelax.com/2017/09/01/cdmx-y-23-ciudades-mas-a-paris-10443/
433,2017-09-01,Huatulco,,"4 días, 3 noches de hotel. CDMX, GDL y MTY",3787.0,http://www.vuelax.com/2017/09/01/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-y-mty-a-huatulco-3787/
434,2017-09-01,"Cusco, Perú",,CDMX,5378.0,http://www.vuelax.com/2017/09/01/cdmx-a-cusco-peru-5378/
435,2017-09-01,"Estocolmo, Suecia",,LA,6657.0,http://www.vuelax.com/2017/09/01/la-a-estocolmo-suecia-5365/
436,2017-09-01,Isla de San Andrés,,CDMX,3036.0,http://www.vuelax.com/2017/09/01/cdmx-a-isla-de-san-andres-3036/
437,2017-09-01,Santa Marta,,CDMX,2870.0,http://www.vuelax.com/2017/09/01/cdmx-a-santa-marta-2870/
438,2017-08-31,Moscú,,Los Angeles,15304.0,http://www.vuelax.com/2017/08/31/mundial-los-angeles-a-moscu-14535/
439,2017-08-31,"San José, Costa Rica",,"4 noches de hotel. CDMX, GDL y MTY",4406.0,http://www.vuelax.com/2017/08/31/mix-vuelos-hotel-cdmx-gdl-y-mty-a-san-jose-costa-rica-4406/
440,2017-08-31,China,,San Diego,7545.0,http://www.vuelax.com/2017/08/31/san-diego-a-china-7545/
441,2017-08-31,Lima,,CDMX,6143.0,http://www.vuelax.com/2017/08/31/cdmx-a-lima-6143/
442,2017-08-30,Cartagena,,CDMX,6254.0,http://www.vuelax.com/2017/08/30/cdmx-a-cartagena-6254/
443,2017-08-30,Atenas,,Roma,12555.0,http://www.vuelax.com/2017/08/30/cdmx-a-roma-roma-a-atenas-12555/
444,2017-08-30,Madrid,,CDMX,10557.0,http://www.vuelax.com/2017/08/30/cdmx-a-madrid-10557/
445,2017-08-30,Roma,,CDMX,10919.0,http://www.vuelax.com/2017/08/30/cdmx-a-roma-10919/
446,2017-08-30,Calgary,,Mazatlán,4003.0,http://www.vuelax.com/2017/08/30/mazatlan-a-calgary-4003/
447,2017-08-29,Amsterdam,,"CDMX, GDL y CUN",10999.0,http://www.vuelax.com/2017/08/29/cdmx-gdl-y-cun-a-amsterdam-10999/
448,2017-08-29,Medellín,,CDMX,4026.0,http://www.vuelax.com/2017/08/29/cdmx-a-medellin-4026/
449,2017-08-29,Chiapas,,CDMX,1794.0,http://www.vuelax.com/2017/08/29/cdmx-a-chiapas-1794/
450,2017-08-29,Alaska,,CDMX,8550.0,http://www.vuelax.com/2017/08/29/cdmx-a-alaska-8550/
451,2017-08-28,Costa Rica,,CDMX,3566.0,http://www.vuelax.com/2017/08/28/cdmx-a-costa-rica-3566/
452,2017-08-28,"Santa Clara, Cuba",,CDMX,4593.0,http://www.vuelax.com/2017/08/28/cdmx-a-santa-clara-cuba-4593/
453,2017-08-26,Hong Kong,,San Diego,6082.0,http://www.vuelax.com/2017/08/26/san-diego-a-hong-kong-6082/
454,2017-08-26,Tailandia,,CDMX,10746.0,http://www.vuelax.com/2017/08/26/cdmx-a-tailandia-10746/
455,2017-08-25,Nagoya,,CDMX,11700.0,http://www.vuelax.com/2017/08/25/cdmx-a-nagoya-11700/
456,2017-08-25,Punta Cana,,CUN,4399.0,http://www.vuelax.com/2017/08/25/cun-a-punta-cana-4399/
457,2017-08-24,Islandia,,Montreal,5764.0,http://www.vuelax.com/2017/08/24/montreal-a-islandia-5764/
458,2017-08-24,"Madrid,  Londres, Barcelona o París",,CDMX,10708.0,http://www.vuelax.com/2017/08/24/ano-nuevo-cdmx-a-madrid-londres-barcelona-o-paris-10708/
459,2017-08-24,Madrid,,"CDMX, GDL y MTY",10110.0,http://www.vuelax.com/2017/08/24/cdmx-gdl-y-mty-a-madrid-10110/
460,2017-08-24,Barranquilla,,CDMX,4892.0,http://www.vuelax.com/2017/08/24/cdmx-a-barranquilla-4892/
461,2017-08-23,Miami,,CUN,2898.0,http://www.vuelax.com/2017/08/23/cun-a-miami-2898/
462,2017-08-23,Roma,,París,11907.0,http://www.vuelax.com/2017/08/23/cdmx-y-23-ciudades-mas-a-paris-paris-a-roma-11907/
463,2017-08-23,NYC,,"Silao, CDMX, GDL y MTY",2899.0,http://www.vuelax.com/2017/08/23/silao-cdmx-gdl-y-mty-a-nyc-2899/
464,2017-08-22,Marrakech,,París,12956.0,http://www.vuelax.com/2017/08/22/cdmx-y-23-ciudades-mas-a-paris-paris-a-marrakech-12956/
465,2017-08-22,"Cleveland, Ohio",,"CDMX, MTY y GDL",3055.0,http://www.vuelax.com/2017/08/22/cdmx-mty-y-gdl-a-cleveland-ohio-3055/
466,2017-08-22,Atenas,,París,13615.0,http://www.vuelax.com/2017/08/22/cdmx-y-23-ciudades-mas-a-paris-paris-a-atenas-13615/
467,2017-08-22,París,,CDMX y 23 ciudades más,10556.0,http://www.vuelax.com/2017/08/22/cdmx-y-23-ciudades-mas-a-paris-10556-opcion-de-hostal-desde-537-pesos-la-noche-con-desayuno-incluido/
468,2017-08-22,Inglaterra,,CUN,8658.0,http://www.vuelax.com/2017/08/22/cun-a-inglaterra-8658/
469,2017-08-22,Cuzco,,CDMX,6631.0,http://www.vuelax.com/2017/08/22/cdmx-a-cuzco-6631/
470,2017-08-21,Brasil,,CDMX,7094.0,http://www.vuelax.com/2017/08/21/cdmx-a-brasil-7094/
471,2017-08-19,Manchester,,CUN,9355.0,http://www.vuelax.com/2017/08/19/cun-a-manchester-9355/
472,2017-08-19,"Dublín, Irlanda",,CDMX,11572.0,http://www.vuelax.com/2017/08/19/cdmx-a-dublin-irlanda-11572-opcion-de-hostal-desde-326-pesos-la-noche-con-desayuno-incluido/
473,2017-08-18,San Francisco,,"Mérida, Guadalajara y Monterrey",2670.0,http://www.vuelax.com/2017/08/18/merida-guadalajara-y-monterrey-a-san-francisco-2670/
474,2017-08-18,Manzanillo,,GDL,1980.0,http://www.vuelax.com/2017/08/18/gdl-a-manzanillo-1980/
475,2017-08-18,Atenas,,París,15426.0,http://www.vuelax.com/2017/08/18/cdmx-y-23-ciudades-mas-a-paris-paris-a-atenas-15426/
476,2017-08-17,"Montevideo, Uruguay",,CDMX,4213.0,http://www.vuelax.com/2017/08/17/cdmx-a-montevideo-uruguay-4213/
477,2017-08-17,"Buenos Aires, Argentina",,CDMX,4954.0,http://www.vuelax.com/2017/08/17/cdmx-a-buenos-aires-argentina-4954/
478,2017-08-16,San José del Cabo,,GDL,1448.0,http://www.vuelax.com/2017/08/16/gdl-a-san-jose-del-cabo-1448/
479,2017-08-16,"Oranjestad, Aruba",,CDMX,6600.0,http://www.vuelax.com/2017/08/16/cdmx-a-oranjestad-aruba-6600/
480,2017-08-16,NYC,,CDMX,7491.0,http://www.vuelax.com/2017/08/16/mix-vuelo-redondo-4-dias-3-noches-de-hotel-cdmx-a-nyc-7491/
481,2017-08-16,Moscú,,Londres,16325.0,http://www.vuelax.com/2017/08/16/mundial-londres-sin-pasar-eeuu-cdmx-a-londres-londres-a-moscu-16325-opcion-de-hostal-desde-163-pesos-la-noche/
482,2017-08-16,Islandia,,Montreal,5258.0,http://www.vuelax.com/2017/08/16/montreal-a-islandia-5258/
